,AWND,Base,Day,Dropoff_latitude,Dropoff_longitude,Ehail_fee,Extra,Fare_amount,Lpep_dropoff_datetime,MTA_tax,PRCP,Passenger_count,Payment_type,Pickup_latitude,Pickup_longitude,RateCodeID,SNOW,SNWD,Store_and_fwd_flag,TMAX,TMIN,Tip_amount,Tolls_amount,Total_amount,Trip_distance,Trip_type,Type,VendorID,lpep_pickup_datetime,Trip Length (min)
1589305,8.5,,24,40.80859375,-73.9448013306,,0.5,3.0,2014-04-24 22:50:08,0.5,0.0,1.0,2.0,40.8081169128,-73.94506073,1.0,0.0,0.0,N,62,42,0.0,0.0,4.0,0.03,1.0,0,2.0,2014-04-24 22:48:44,1.0
492033,9.4,B02682,23,,,,,20.215201335699998,2014-04-23 19:35:00,,0.0,,,40.759,-73.9685,,0.0,0.0,,61,44,,,,2.6744145655300002,,1,,2014-04-23 19:26:00,9.0
1275445,7.8,,17,40.8062210083,-73.920173645,,0.0,11.0,2014-04-17 15:39:30,0.5,0.0,1.0,2.0,40.7988204956,-73.9419174194,1.0,0.0,0.0,N,48,36,0.0,0.0,11.5,2.36,1.0,0,2.0,2014-04-17 15:26:20,13.0
1409974,6.3,,20,40.763004303,-73.9276046753,,0.5,16.0,2014-04-20 04:35:15,0.5,0.0,1.0,2.0,40.748237609899995,-73.878616333,1.0,0.0,0.0,N,60,45,0.0,0.0,17.0,4.31,1.0,0,2.0,2014-04-20 04:19:18,15.0
1823471,8.9,,29,40.7476081848,-73.9981307983,,0.5,20.5,2014-04-29 22:51:17,0.5,0.03,1.0,1.0,40.8096504211,-73.95165252689999,1.0,0.0,0.0,N,52,43,1.5,0.0,23.0,6.74,1.0,0,2.0,2014-04-29 22:35:10,16.0
910786,6.9,,8,40.7641677856,-73.9137115479,,0.5,4.0,2014-04-08 23:30:25,0.5,0.34,1.0,2.0,40.7591590881,-73.9189071655,1.0,0.0,0.0,N,64,46,0.0,0.0,5.0,0.5,,0,1.0,2014-04-08 23:28:34,1.0
1112087,5.8,,13,40.7003250122,-73.8076095581,,0.5,27.5,2014-04-13 04:50:10,0.5,0.0,2.0,2.0,40.7529182434,-73.9051055908,1.0,0.0,0.0,N,77,54,0.0,0.0,28.5,9.55,1.0,0,2.0,2014-04-13 04:34:54,15.0
1470996,4.3,,21,40.803565979,-73.9558868408,,0.5,6.0,2014-04-21 20:54:26,0.5,0.0,1.0,1.0,40.8048019409,-73.9663848877,1.0,0.0,0.0,N,67,41,1.3,0.0,8.3,0.79,1.0,0,2.0,2014-04-21 20:48:27,5.0
1560266,8.5,,24,40.8297386169,-73.8566741943,,0.0,9.0,2014-04-24 10:00:37,0.5,0.0,1.0,2.0,40.8561935425,-73.8485794067,1.0,0.0,0.0,N,62,42,0.0,0.0,9.5,2.6,1.0,0,2.0,2014-04-24 09:47:47,12.0
418741,4.3,B02682,12,,,,,18.5151471997,2014-04-12 17:16:00,,0.0,,,40.7676,-73.9809,,0.0,0.0,,73,50,,,,3.51291355121,,1,,2014-04-12 17:06:00,10.0
1109694,5.8,,13,40.7010345459,-73.8254547119,,0.5,27.0,2014-04-13 03:44:56,0.5,0.0,1.0,1.0,40.7466125488,-73.8914337158,1.0,0.0,0.0,N,77,54,5.5,0.0,33.5,9.2,1.0,0,2.0,2014-04-13 03:29:59,14.0
275474,7.6,B02617,16,,,,,17.9888035696,2014-04-16 19:12:00,,0.05,,,40.7345,-74.0022,,0.0,0.0,,49,31,,,,2.57623359275,,1,,2014-04-16 19:00:00,12.0
597257,4.7,,1,40.7988052368,-73.9631500244,,0.5,6.0,2014-04-01 21:58:14,0.5,0.0,1.0,2.0,40.8096618652,-73.9515457153,1.0,0.0,0.0,N,60,39,0.0,0.0,7.0,1.09,1.0,0,2.0,2014-04-01 21:53:07,5.0
866938,6.0,,7,40.7332878113,-73.9582443237,,1.0,8.0,2014-04-07 19:50:04,0.5,0.52,2.0,1.0,40.7219848633,-73.94148254390001,1.0,0.0,0.0,N,53,43,1.9,0.0,11.4,1.6,,0,1.0,2014-04-07 19:42:01,8.0
674957,3.8,,3,40.721824646,-73.9579696655,,0.5,19.0,2014-04-03 22:09:56,0.5,0.07,1.0,1.0,40.6787528992,-73.9866027832,1.0,0.0,0.0,N,67,46,4.0,0.0,24.0,4.9,,0,1.0,2014-04-03 21:49:30,20.0
849291,6.0,,7,40.7783889771,-73.9587020874,,0.0,16.0,2014-04-07 12:10:33,0.5,0.52,1.0,2.0,40.806640625,-73.94985198970001,1.0,0.0,0.0,N,53,43,0.0,0.0,16.5,3.8,1.0,0,2.0,2014-04-07 11:51:56,18.0
1484332,5.6,,22,40.7355575562,-73.9349594116,,0.0,6.5,2014-04-22 10:09:44,0.5,0.01,1.0,1.0,40.7433586121,-73.918258667,1.0,0.0,0.0,N,71,51,1.3,0.0,8.3,1.5,1.0,0,2.0,2014-04-22 10:04:29,5.0
413007,5.8,B02682,11,,,,,16.487874661,2014-04-11 19:43:00,,0.0,,,40.7658,-73.9554,,0.0,0.0,,75,56,,,,1.24001812721,,1,,2014-04-11 19:35:00,8.0
437220,8.7,B02682,15,,,,,28.2262291488,2014-04-15 17:20:00,,0.71,,,40.7604,-73.9816,,0.0,0.0,,63,33,,,,3.78961257737,,1,,2014-04-15 17:07:00,13.0
1106107,5.8,,13,40.8518409729,-73.9161987305,,0.5,4.0,2014-04-13 02:15:02,0.5,0.0,1.0,2.0,40.8537254333,-73.9080810547,1.0,0.0,0.0,N,77,54,0.0,0.0,5.0,0.65,1.0,0,2.0,2014-04-13 02:12:04,2.0
1518545,9.4,,23,40.8172988892,-73.9343948364,,0.0,6.5,2014-04-23 09:38:59,0.5,0.0,1.0,2.0,40.8041000366,-73.9480514526,1.0,0.0,0.0,N,61,44,0.0,0.0,7.0,1.24,1.0,0,2.0,2014-04-23 09:32:57,6.0
883241,6.9,,8,40.620010375999996,-74.0737533569,,0.0,8.0,2014-04-08 09:30:01,0.0,0.34,1.0,1.0,40.6435394287,-74.0743103027,5.0,0.0,0.0,N,64,46,1.0,0.0,9.0,1.8,,0,1.0,2014-04-08 09:21:14,8.0
1213451,8.7,,15,40.8042411804,-73.9554672241,,0.5,12.0,2014-04-15 22:12:44,0.5,0.71,1.0,2.0,40.8359642029,-73.922706604,1.0,0.0,0.0,N,63,33,0.0,0.0,13.0,3.04,1.0,0,2.0,2014-04-15 22:00:58,11.0
275942,7.6,B02617,16,,,,,10.6050813891,2014-04-16 21:09:00,,0.05,,,40.718,-73.95,,0.0,0.0,,49,31,,,,2.0396516201400003,,1,,2014-04-16 21:02:00,7.0
1689074,5.4,,26,40.7797927856,-73.9575042725,,0.5,12.0,2014-04-26 20:54:17,0.5,0.92,1.0,2.0,40.8079414368,-73.9641036987,1.0,0.0,0.0,N,67,46,0.0,0.0,13.0,2.82,1.0,0,2.0,2014-04-26 20:41:06,13.0
858355,6.0,,7,40.7488861084,-73.8568115234,,1.0,8.0,2014-04-07 16:54:27,0.5,0.52,1.0,2.0,40.7490348816,-73.8567810059,1.0,0.0,0.0,N,53,43,0.0,0.0,9.5,1.54,1.0,0,2.0,2014-04-07 16:54:23,0.0
1822462,8.9,,29,40.5905685425,-73.9636230469,,0.5,5.0,2014-04-29 22:13:31,0.5,0.03,1.0,2.0,40.5874710083,-73.9544525146,1.0,0.0,0.0,N,52,43,0.0,0.0,6.0,0.8,1.0,0,1.0,2014-04-29 22:09:02,4.0
1637266,4.9,,25,40.789672851599995,-73.9403076172,,0.5,6.5,2014-04-25 22:48:39,0.5,0.02,1.0,3.0,40.801860809299995,-73.93700408939999,1.0,0.0,0.0,N,63,44,0.0,0.0,7.5,1.2,1.0,0,1.0,2014-04-25 22:42:59,5.0
75270,6.9,B02598,8,,,,,24.5975190823,2014-04-08 20:57:00,,0.34,,,40.7628,-73.982,,0.0,0.0,,64,46,,,,3.69605121075,,1,,2014-04-08 20:45:00,12.0
1814577,8.9,,29,40.710552215599996,-73.9663543701,,1.0,10.5,2014-04-29 19:22:00,0.5,0.03,1.0,1.0,40.7181777954,-73.957359314,1.0,0.0,0.0,N,52,43,2.4,0.0,14.4,1.2,1.0,0,1.0,2014-04-29 19:06:19,15.0
985491,6.9,,10,40.6753158569,-73.9444351196,,0.5,7.0,2014-04-10 21:19:58,0.5,0.0,1.0,2.0,40.6599273682,-73.9505691528,1.0,0.0,0.0,N,58,42,0.0,0.0,8.0,1.41,1.0,0,2.0,2014-04-10 21:13:06,6.0
561283,5.6,B02764,22,,,,,19.8641186004,2014-04-22 13:35:00,,0.01,,,40.7591,-73.967,,0.0,0.0,,71,51,,,,2.1102107932700003,,1,,2014-04-22 13:28:00,7.0
1111454,5.8,,13,40.7464179993,-73.87608337399999,,0.5,6.5,2014-04-13 04:20:56,0.5,0.0,1.0,2.0,40.746196746799995,-73.8963851929,1.0,0.0,0.0,N,77,54,0.0,0.0,7.5,1.46,1.0,0,2.0,2014-04-13 04:15:37,5.0
391656,6.9,B02682,9,,,,,34.1873106193,2014-04-09 05:53:00,,0.0,,,40.7362,-74.0089,,0.0,0.0,,61,45,,,,5.1741613402399995,,1,,2014-04-09 05:38:00,15.0
1020736,5.8,,11,40.811050415,-73.9523468018,,1.0,8.5,2014-04-11 18:19:54,0.5,0.0,1.0,2.0,40.8359107971,-73.945854187,1.0,0.0,0.0,N,75,56,0.0,0.0,10.0,1.86,1.0,0,2.0,2014-04-11 18:12:28,7.0
1611825,4.9,,25,40.8495368958,-73.916519165,,0.0,6.0,2014-04-25 14:57:59,0.5,0.02,1.0,1.0,40.8336334229,-73.9185562134,1.0,0.0,0.0,N,63,44,0.0,0.0,6.5,1.0,1.0,0,2.0,2014-04-25 14:52:38,5.0
932720,6.9,,9,40.7430992126,-73.9540023804,,1.0,4.5,2014-04-09 16:50:35,0.5,0.0,1.0,1.0,40.7482833862,-73.9563903809,1.0,0.0,0.0,N,61,45,1.1,0.0,7.1,0.54,1.0,0,2.0,2014-04-09 16:47:11,3.0
908324,6.9,,8,40.6964530945,-73.98709106449999,,0.5,8.5,2014-04-08 22:15:28,0.5,0.34,1.0,1.0,40.6753234863,-73.9890365601,1.0,0.0,0.0,N,64,46,1.8,0.0,11.3,1.87,1.0,0,2.0,2014-04-08 22:07:09,8.0
1865611,8.3,,30,40.8405685425,-73.90282440189999,,0.5,17.0,2014-04-30 21:04:19,0.5,4.97,1.0,2.0,40.8044281006,-73.9375686646,1.0,0.0,0.0,N,52,41,0.0,0.0,18.0,5.5,1.0,0,1.0,2014-04-30 20:50:19,14.0
1808028,8.9,,29,40.857093811,-73.8905715942,,1.0,7.0,2014-04-29 16:59:52,0.5,0.03,1.0,2.0,40.8671531677,-73.8966827393,1.0,0.0,0.0,N,52,43,0.0,0.0,8.5,0.9,1.0,0,2.0,2014-04-29 16:51:17,8.0
582853,4.7,,1,40.854511261,-73.9132537842,,0.0,7.0,2014-04-01 15:53:27,0.5,0.0,1.0,2.0,40.850776672399995,-73.90469360350001,1.0,0.0,0.0,N,60,39,0.0,0.0,7.5,0.82,1.0,0,2.0,2014-04-01 15:44:35,8.0
71945,6.9,B02598,8,,,,,12.8976425582,2014-04-08 08:03:00,,0.34,,,40.7277,-74.0054,,0.0,0.0,,64,46,,,,1.3097095526,,1,,2014-04-08 07:58:00,5.0
37083,4.7,B02598,1,,,,,18.435325008499998,2014-04-01 14:32:00,,0.0,,,40.7098,-74.0099,,0.0,0.0,,60,39,,,,3.36927696815,,1,,2014-04-01 14:20:00,12.0
1358421,5.6,,19,40.7683486938,-73.8616485596,,0.0,18.0,2014-04-19 08:30:16,0.5,0.0,1.0,1.0,40.7124977112,-73.8065032959,1.0,0.0,0.0,N,68,41,4.5,0.0,23.0,5.99,1.0,0,2.0,2014-04-19 08:19:51,10.0
1466575,4.3,,21,40.7524147034,-73.8271713257,,1.0,6.5,2014-04-21 18:55:37,0.5,0.0,1.0,2.0,40.7595596313,-73.830368042,1.0,0.0,0.0,N,67,41,0.0,0.0,8.0,0.92,1.0,0,2.0,2014-04-21 18:48:12,7.0
1785252,4.3,,28,40.6972770691,-73.9512863159,,0.5,24.0,2014-04-28 23:43:42,0.5,0.0,5.0,1.0,40.7458267212,-73.9034042358,1.0,0.0,0.0,N,67,45,6.12,0.0,31.12,7.55,1.0,0,2.0,2014-04-28 23:22:44,20.0
1547072,9.4,,23,40.6828956604,-73.9737472534,,0.5,23.5,2014-04-23 23:00:11,0.5,0.0,1.0,1.0,40.6496734619,-73.8806762695,1.0,0.0,0.0,N,61,44,0.0,0.0,24.5,6.72,1.0,0,2.0,2014-04-23 22:31:57,28.0
1289859,7.8,,17,40.742477416999996,-73.8545303345,,0.5,12.0,2014-04-17 21:02:11,0.5,0.0,1.0,2.0,40.7488632202,-73.8928451538,1.0,0.0,0.0,N,48,36,0.0,0.0,13.0,2.28,1.0,0,2.0,2014-04-17 20:45:47,16.0
701995,8.5,,4,40.821743011500004,-73.9501266479,,0.0,6.5,2014-04-04 15:27:09,0.5,0.21,1.0,1.0,40.8106231689,-73.9618682861,1.0,0.0,0.0,N,47,40,1.3,0.0,8.3,1.15,1.0,0,2.0,2014-04-04 15:21:36,5.0
846105,6.0,,7,40.7471199036,-73.8906402588,,0.0,8.5,2014-04-07 10:01:42,0.5,0.52,1.0,2.0,40.7575187683,-73.8678817749,1.0,0.0,0.0,N,53,43,0.0,0.0,9.0,1.8,,0,1.0,2014-04-07 09:52:59,8.0
689549,8.5,,4,40.746456146199996,-73.825630188,,0.0,18.0,2014-04-04 09:12:44,0.5,0.21,4.0,2.0,40.7496261597,-73.8854827881,1.0,0.0,0.0,N,47,40,0.0,0.0,18.5,4.78,1.0,0,2.0,2014-04-04 08:53:12,19.0
375534,4.3,B02682,6,,,,,14.6063897745,2014-04-06 21:29:00,,0.0,,,40.7314,-74.0054,,0.0,0.0,,61,36,,,,2.13292517503,,1,,2014-04-06 21:20:00,9.0
743808,8.5,,5,40.7428627014,-73.8739547729,,0.5,18.0,2014-04-05 05:04:50,0.5,0.0,2.0,2.0,40.7058563232,-73.9507904053,1.0,0.0,0.0,N,54,40,0.0,0.0,19.0,5.69,1.0,0,2.0,2014-04-05 04:51:04,13.0
1034583,5.8,,11,40.7310523987,-73.9782333374,,0.5,21.5,2014-04-11 22:40:09,0.5,0.0,2.0,1.0,40.677116394,-73.9625854492,1.0,0.0,0.0,N,75,56,4.4,0.0,26.9,5.39,1.0,0,2.0,2014-04-11 22:14:06,26.0
251757,6.9,B02617,9,,,,,24.1756133979,2014-04-09 19:02:00,,0.0,,,40.6744,-73.9672,,0.0,0.0,,61,45,,,,4.33239370563,,1,,2014-04-09 18:48:00,14.0
1691940,5.4,,26,40.693515777600005,-73.9805526733,,0.5,6.0,2014-04-26 21:26:29,0.5,0.92,1.0,2.0,40.689716339099995,-73.9659423828,1.0,0.0,0.0,N,67,46,0.0,0.0,7.0,1.1,1.0,0,2.0,2014-04-26 21:21:40,4.0
718596,8.5,,4,40.751899719200004,-73.859375,,0.5,6.0,2014-04-04 20:20:24,0.5,0.21,1.0,2.0,40.741985321,-73.8674468994,1.0,0.0,0.0,N,47,40,0.0,0.0,7.0,0.96,1.0,0,2.0,2014-04-04 20:14:17,6.0
887680,6.9,,8,40.735019683800004,-73.8746490479,,0.0,12.5,2014-04-08 12:17:13,0.5,0.34,1.0,2.0,40.7174606323,-73.8349456787,1.0,0.0,0.0,N,64,46,0.0,0.0,13.0,2.25,1.0,0,2.0,2014-04-08 12:00:51,16.0
1562794,8.5,,24,40.7601127625,-73.9595718384,,0.0,23.5,2014-04-24 11:48:10,0.5,0.0,1.0,1.0,40.806022644,-73.9654159546,1.0,0.0,0.0,N,62,42,4.7,0.0,28.7,4.44,1.0,0,2.0,2014-04-24 11:13:41,34.0
1796887,8.9,,29,40.7256355286,-74.0039291382,,0.0,13.5,2014-04-29 11:16:43,0.5,0.03,1.0,1.0,40.686794281,-73.9904174805,1.0,0.0,0.0,N,52,43,2.7,0.0,16.7,3.22,1.0,0,2.0,2014-04-29 11:02:33,14.0
402522,6.9,B02682,10,,,,,21.2048177501,2014-04-10 16:40:00,,0.0,,,40.7942,-73.9702,,0.0,0.0,,58,42,,,,2.38515412291,,1,,2014-04-10 16:28:00,12.0
1165851,7.4,,14,40.8572807312,-73.90479278560001,,1.0,5.5,2014-04-14 17:31:12,0.5,0.0,1.0,2.0,40.8501014709,-73.9128112793,1.0,0.0,0.0,N,75,59,0.0,0.0,7.0,0.78,1.0,0,2.0,2014-04-14 17:25:33,5.0
742550,8.5,,5,40.7581329346,-73.8963851929,,0.5,6.5,2014-04-05 04:04:01,0.5,0.0,1.0,2.0,40.7426071167,-73.8926925659,1.0,0.0,0.0,N,54,40,0.0,0.0,7.5,1.31,1.0,0,2.0,2014-04-05 03:59:00,5.0
1417207,6.3,,20,40.6661758423,-73.9001312256,,0.0,20.5,2014-04-20 12:10:00,0.5,0.0,1.0,1.0,40.606842041,-73.9530029297,1.0,0.0,0.0,N,60,45,3.0,0.0,24.0,5.75,1.0,0,2.0,2014-04-20 11:47:54,22.0
603575,2.0,,2,40.7477035522,-73.9497756958,,0.5,14.0,2014-04-02 03:30:39,0.5,0.0,5.0,1.0,40.7758140564,-73.9111328125,1.0,0.0,0.0,N,54,42,1.5,0.0,16.5,3.31,1.0,0,2.0,2014-04-02 03:15:33,15.0
405981,6.9,B02682,10,,,,,26.318067625999998,2014-04-10 22:01:00,,0.0,,,40.7461,-74.0079,,0.0,0.0,,58,42,,,,3.8687184295,,1,,2014-04-10 21:51:00,10.0
623993,2.0,,2,40.851810455300004,-73.8680419922,,1.0,2.5,2014-04-02 17:27:36,0.5,0.0,5.0,2.0,40.8429679871,-73.8711929321,1.0,0.0,0.0,N,54,42,0.0,0.0,4.0,0.06,1.0,0,2.0,2014-04-02 17:27:30,0.0
1071841,4.3,,12,40.6858406067,-73.9911117554,,0.0,8.0,2014-04-12 17:06:27,0.5,0.0,1.0,2.0,40.6722755432,-73.9804000854,1.0,0.0,0.0,N,73,50,0.0,0.0,8.5,1.53,1.0,0,2.0,2014-04-12 16:56:43,9.0
1326291,5.4,,18,40.644584655799996,-73.7875366211,,1.0,45.0,2014-04-18 19:03:34,0.5,0.0,1.0,1.0,40.69090271,-73.9555206299,1.0,0.0,0.0,N,49,35,9.3,0.0,55.8,16.2,1.0,0,1.0,2014-04-18 18:30:26,33.0
1796844,8.9,,29,40.8499336243,-73.934928894,,0.0,116.0,2014-04-29 11:00:59,0.0,0.03,1.0,1.0,40.8499603271,-73.93491363529999,5.0,0.0,0.0,N,52,43,0.0,0.0,116.0,0.0,2.0,0,2.0,2014-04-29 11:00:49,0.0
115773,7.6,B02598,16,,,,,8.61610483258,2014-04-16 16:26:00,,0.05,,,40.7656,-73.9804,,0.0,0.0,,49,31,,,,1.6267451821599999,,1,,2014-04-16 16:20:00,6.0
1595548,4.9,,25,40.768535614,-73.9298858643,,0.5,5.0,2014-04-25 02:08:13,0.5,0.02,1.0,1.0,40.7666778564,-73.921585083,1.0,0.0,0.0,N,63,44,1.1,0.0,7.1,0.76,1.0,0,2.0,2014-04-25 02:04:06,4.0
884672,6.9,,8,40.7765274048,-73.98612213130001,,0.0,13.5,2014-04-08 10:22:11,0.5,0.34,1.0,2.0,40.8112487793,-73.9541091919,1.0,0.0,0.0,N,64,46,0.0,0.0,14.0,3.22,1.0,0,2.0,2014-04-08 10:07:00,15.0
496305,8.5,B02682,24,,,,,23.2768363061,2014-04-24 11:30:00,,0.0,,,40.7349,-73.985,,0.0,0.0,,62,42,,,,1.9819436892,,1,,2014-04-24 11:23:00,7.0
1515849,9.4,,23,40.8141098022,-73.9212799072,,0.0,9.0,2014-04-23 08:19:31,0.5,0.0,1.0,1.0,40.8278236389,-73.9251556396,1.0,0.0,0.0,N,61,44,2.0,0.0,11.5,2.11,1.0,0,2.0,2014-04-23 08:10:42,8.0
1342897,5.4,,18,40.7662010193,-73.9869003296,,0.5,30.5,2014-04-19 00:12:31,0.5,0.0,1.0,1.0,40.7202033997,-73.9618606567,1.0,0.0,0.0,N,49,35,5.5,0.0,37.0,7.02,1.0,0,2.0,2014-04-18 23:29:02,43.0
390736,6.9,B02682,8,,,,,17.2327349619,2014-04-08 21:44:00,,0.34,,,40.7224,-73.9871,,0.0,0.0,,64,46,,,,3.46610207,,1,,2014-04-08 21:33:00,11.0
553429,8.3,B02682,30,,,,,17.7564607158,2014-04-30 21:59:00,,4.97,,,40.7396,-73.9927,,0.0,0.0,,52,41,,,,1.8282516682599999,,1,,2014-04-30 21:51:00,8.0
1155891,7.4,,14,40.6835327148,-73.8108444214,,0.0,11.0,2014-04-14 11:52:05,0.5,0.0,1.0,2.0,40.7137451172,-73.8301467896,1.0,0.0,0.0,N,75,59,0.0,0.0,11.5,2.92,1.0,0,2.0,2014-04-14 11:43:41,8.0
624198,2.0,,2,40.8260612488,-73.8938827515,,1.0,8.0,2014-04-02 17:42:09,0.5,0.0,1.0,2.0,40.8345336914,-73.8721160889,1.0,0.0,0.0,N,54,42,0.0,0.0,9.5,1.39,1.0,0,2.0,2014-04-02 17:32:44,9.0
547305,8.3,B02682,30,,,,,20.8450271415,2014-04-30 15:59:00,,4.97,,,40.7724,-73.9898,,0.0,0.0,,52,41,,,,4.33518071581,,1,,2014-04-30 15:47:00,12.0
845241,6.0,,7,40.7722358704,-73.9788665771,,0.0,13.0,2014-04-07 09:39:40,0.5,0.52,5.0,1.0,40.793510436999995,-73.9516906738,1.0,0.0,0.0,N,53,43,2.6,0.0,16.1,2.65,1.0,0,2.0,2014-04-07 09:25:00,14.0
181705,5.4,B02598,26,,,,,23.9488892729,2014-04-26 18:48:00,,0.92,,,40.7466,-73.9806,,0.0,0.0,,67,46,,,,3.9970768187599997,,1,,2014-04-26 18:34:00,14.0
1131111,5.8,,13,40.7947387695,-73.9423522949,,0.0,6.5,2014-04-13 18:11:21,0.5,0.0,1.0,2.0,40.8002624512,-73.9572296143,1.0,0.0,0.0,N,77,54,0.0,0.0,7.0,0.97,1.0,0,2.0,2014-04-13 18:04:47,6.0
173891,4.9,B02598,25,,,,,22.6052350919,2014-04-25 21:32:00,,0.02,,,40.7434,-73.9999,,0.0,0.0,,63,44,,,,2.7452141048299996,,1,,2014-04-25 21:22:00,10.0
765624,8.5,,5,40.7507667542,-73.9393310547,,0.0,14.5,2014-04-05 17:59:29,0.5,0.0,1.0,2.0,40.7563705444,-73.9297485352,1.0,0.0,0.0,N,54,40,0.0,0.0,15.0,3.14,1.0,0,2.0,2014-04-05 17:40:32,18.0
268607,7.4,B02617,14,,,,,10.889372733499998,2014-04-14 21:47:00,,0.0,,,40.6904,-73.9713,,0.0,0.0,,75,59,,,,1.3387975614899998,,1,,2014-04-14 21:42:00,5.0
222696,2.0,B02617,2,,,,,29.6289392174,2014-04-02 08:26:00,,0.0,,,40.7351,-73.9975,,0.0,0.0,,54,42,,,,3.7303484977800005,,1,,2014-04-02 08:14:00,12.0
760777,8.5,,5,40.7629890442,-73.9719009399,,0.0,12.0,2014-04-05 16:13:16,0.5,0.0,1.0,2.0,40.7528114319,-73.93277740479999,1.0,0.0,0.0,N,54,40,0.0,0.0,12.5,2.72,1.0,0,2.0,2014-04-05 16:00:50,12.0
1443916,4.3,,21,40.7403144836,-73.9819946289,,0.5,29.0,2014-04-21 00:27:26,0.5,0.0,3.0,2.0,40.8400535583,-73.9402313232,1.0,0.0,0.0,N,67,41,0.0,0.0,30.0,10.46,1.0,0,2.0,2014-04-21 00:11:06,16.0
282661,5.4,B02617,18,,,,,24.513025768400002,2014-04-18 18:50:00,,0.0,,,40.7195,-73.851,,0.0,0.0,,49,35,,,,2.82259479408,,1,,2014-04-18 18:38:00,12.0
369462,8.5,B02682,5,,,,,25.0374105983,2014-04-05 23:19:00,,0.0,,,40.718,-73.9595,,0.0,0.0,,54,40,,,,3.0280875642900003,,1,,2014-04-05 23:08:00,11.0
22373,6.3,B02512,20,,,,,13.3786226231,2014-04-20 05:00:00,,0.0,,,40.7393,-74.0276,,0.0,0.0,,60,45,,,,2.76366510084,,1,,2014-04-20 04:51:00,9.0
1523689,9.4,,23,40.7570495605,-73.9791030884,,0.0,27.5,2014-04-23 13:06:14,0.5,0.0,1.0,2.0,40.702339172399995,-73.9883956909,1.0,0.0,0.0,N,61,44,0.0,0.0,28.0,6.63,1.0,0,2.0,2014-04-23 12:34:39,31.0
525291,5.8,B02682,27,,,,,11.3911996465,2014-04-27 16:28:00,,0.0,,,40.7448,-73.9952,,0.0,0.0,,59,47,,,,1.8043513754799998,,1,,2014-04-27 16:20:00,8.0
532311,4.3,B02682,28,,,,,24.714543523299998,2014-04-28 21:09:00,,0.0,,,40.7401,-74.006,,0.0,0.0,,67,45,,,,4.48214591127,,1,,2014-04-28 20:55:00,14.0
885232,6.9,,8,40.7848777771,-73.9567947388,,0.0,8.0,2014-04-08 10:34:22,0.5,0.34,1.0,1.0,40.8041915894,-73.9556503296,1.0,0.0,0.0,N,64,46,2.1,0.0,10.6,1.8,,0,1.0,2014-04-08 10:26:45,7.0
328292,4.7,B02682,1,,,,,19.8301130541,2014-04-01 09:15:00,,0.0,,,40.736,-73.9978,,0.0,0.0,,60,39,,,,2.00118135414,,1,,2014-04-01 09:06:00,9.0
538270,8.9,B02682,29,,,,,25.0948680289,2014-04-29 18:01:00,,0.03,,,40.7565,-73.9674,,0.0,0.0,,52,43,,,,2.54590981449,,1,,2014-04-29 17:52:00,9.0
1189209,8.7,,15,40.8121910095,-73.9616470337,,0.0,5.0,2014-04-15 11:21:20,0.5,0.71,1.0,1.0,40.804096221900004,-73.9662475586,1.0,0.0,0.0,N,63,33,1.35,0.0,6.85,0.7,1.0,0,1.0,2014-04-15 11:16:46,4.0
340682,3.8,B02682,3,,,,,23.7550607041,2014-04-03 01:48:00,,0.07,,,40.7523,-73.97800000000001,,0.0,0.0,,67,46,,,,4.26100651439,,1,,2014-04-03 01:35:00,13.0
567085,4.7,,1,40.671710968,-73.9188461304,,0.5,6.0,2014-04-01 04:13:58,0.5,0.0,1.0,1.0,40.6711006165,-73.9389953613,1.0,0.0,0.0,N,60,39,0.0,0.0,7.0,1.18,1.0,0,2.0,2014-04-01 04:09:02,4.0
1645356,5.4,,26,40.7683677673,-73.9290847778,,0.5,4.5,2014-04-26 00:54:15,0.5,0.92,1.0,2.0,40.766834259,-73.9212646484,1.0,0.0,0.0,N,67,46,0.0,0.0,5.5,0.5,1.0,0,1.0,2014-04-26 00:50:52,3.0
455162,7.8,B02682,17,,,,,19.8383748305,2014-04-17 20:50:00,,0.0,,,40.7181,-73.9903,,0.0,0.0,,48,36,,,,3.2459008715099995,,1,,2014-04-17 20:39:00,11.0
1433976,6.3,,20,40.851524353,-73.9337158203,,0.0,5.5,2014-04-20 19:49:03,0.5,0.0,1.0,1.0,40.842365264899996,-73.9391937256,1.0,0.0,0.0,N,60,45,0.0,0.0,6.0,0.78,1.0,0,2.0,2014-04-20 19:44:01,5.0
1153550,7.4,,14,40.7743911743,-73.8730392456,,0.0,27.0,2014-04-14 10:31:08,0.5,0.0,1.0,1.0,40.804302215599996,-73.9664306641,1.0,0.0,0.0,N,75,59,0.0,5.33,32.83,8.09,1.0,0,2.0,2014-04-14 10:05:51,25.0
957423,6.9,,10,40.7743148804,-73.8724975586,,0.0,12.5,2014-04-10 08:46:57,0.5,0.0,1.0,2.0,40.745830535900005,-73.9033050537,1.0,0.0,0.0,N,58,42,0.0,0.0,13.0,3.46,1.0,0,2.0,2014-04-10 08:37:02,9.0
1590735,8.5,,24,40.7519989014,-73.9770355225,,0.5,22.0,2014-04-24 23:43:48,0.5,0.0,1.0,2.0,40.7190933228,-73.961227417,1.0,0.0,0.0,N,62,42,0.0,0.0,23.0,6.07,1.0,0,2.0,2014-04-24 23:21:31,22.0
